task_name,s_time,e_time,diff_time,seconds
LOAD,11/25/2015 19:06:29,11/25/2015 19:55:36,,2947
PERF.POWER,11/25/2015 19:57:24,11/25/2015 20:39:16,,2512
PERF.POWER.Q1,11/25/2015 20:24:32,11/25/2015 20:34:56,,624
PERF.POWER.Q2,11/25/2015 19:58:34,11/25/2015 19:58:35,,1
PERF.POWER.Q3,11/25/2015 20:20:52,11/25/2015 20:22:47,,115
PERF.POWER.Q4,11/25/2015 20:23:17,11/25/2015 20:24:23,,66
PERF.POWER.Q5,11/25/2015 20:35:56,11/25/2015 20:36:44,,48
PERF.POWER.Q6,11/25/2015 20:06:10,11/25/2015 20:07:10,,60
PERF.POWER.Q7,11/25/2015 20:36:44,11/25/2015 20:38:13,,89
PERF.POWER.Q8,11/25/2015 20:12:17,11/25/2015 20:13:19,,62
PERF.POWER.Q9,11/25/2015 19:58:35,11/25/2015 20:05:55,,440
PERF.POWER.Q10,11/25/2015 20:34:56,11/25/2015 20:35:24,,28
PERF.POWER.Q11,11/25/2015 20:24:23,11/25/2015 20:24:25,,2
PERF.POWER.Q12,11/25/2015 20:38:13,11/25/2015 20:39:14,,61
PERF.POWER.Q13,11/25/2015 20:18:11,11/25/2015 20:20:52,,161
PERF.POWER.Q14,11/25/2015 19:57:56,11/25/2015 19:58:34,,38
PERF.POWER.Q15,11/25/2015 20:24:25,11/25/2015 20:24:32,,7
PERF.POWER.Q16,11/25/2015 20:22:55,11/25/2015 20:23:17,,22
PERF.POWER.Q17,11/25/2015 20:07:10,11/25/2015 20:07:59,,49
PERF.POWER.Q18,11/25/2015 20:07:59,11/25/2015 20:12:17,,258
PERF.POWER.Q19,11/25/2015 20:35:24,11/25/2015 20:35:56,,32
PERF.POWER.Q20,11/25/2015 20:05:55,11/25/2015 20:06:10,,15
PERF.POWER.Q21,11/25/2015 20:13:19,11/25/2015 20:18:11,,292
PERF.POWER.Q22,11/25/2015 20:22:47,11/25/2015 20:22:55,,8
PERF.POWER.RF1,11/25/2015 19:57:24,11/25/2015 19:57:56,,32
PERF.POWER.RF2,11/25/2015 20:39:14,11/25/2015 20:39:16,,2
